SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPINION_TYPE,OSOPINION_TYPE,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_QOQ,OPERATE_INCOME,OPERATE_INCOME_QOQ,INTEREST_INCOME,INTEREST_INCOME_QOQ,EARNED_PREMIUM,EARNED_PREMIUM_QOQ,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_QOQ,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_QOQ,TOI_OTHER,TOI_OTHER_QOQ,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_QOQ,OPERATE_COST,OPERATE_COST_QOQ,INTEREST_EXPENSE,INTEREST_EXPENSE_QOQ,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_QOQ,RESEARCH_EXPENSE,RESEARCH_EXPENSE_QOQ,SURRENDER_VALUE,SURRENDER_VALUE_QOQ,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_QOQ,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_QOQ,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_QOQ,REINSURE_EXPENSE,REINSURE_EXPENSE_QOQ,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_QOQ,OPERATE_TAX_ADD,OPERATE_TAX_ADD_QOQ,SALE_EXPENSE,SALE_EXPENSE_QOQ,MANAGE_EXPENSE,MANAGE_EXPENSE_QOQ,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_QOQ,FINANCE_EXPENSE,FINANCE_EXPENSE_QOQ,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_QOQ,FE_INTEREST_INCOME,FE_INTEREST_INCOME_QOQ,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_QOQ,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_QOQ,OTHER_INCOME,OTHER_INCOME_QOQ,TOC_OTHER,TOC_OTHER_QOQ,INVEST_INCOME,INVEST_INCOME_QOQ,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_QOQ,ACF_END_INCOME,ACF_END_INCOME_QOQ,EXCHANGE_INCOME,EXCHANGE_INCOME_QOQ,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_QOQ,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_QOQ,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_QOQ,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_QOQ,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_QOQ,OPERATE_PROFIT,OPERATE_PROFIT_QOQ,NONBUSINESS_INCOME,NONBUSINESS_INCOME_QOQ,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_QOQ,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_QOQ,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_QOQ,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_QOQ,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_QOQ,TOTAL_PROFIT,TOTAL_PROFIT_QOQ,EFFECT_TP_OTHER,EFFECT_TP_OTHER_QOQ,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_QOQ,INCOME_TAX,INCOME_TAX_QOQ,NETPROFIT,NETPROFIT_QOQ,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_QOQ,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_QOQ,NETPROFIT_OTHER,NETPROFIT_OTHER_QOQ,NETPROFIT_BALANCE,NETPROFIT_BALANCE_QOQ,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_QOQ,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_QOQ,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_QOQ,MINORITY_INTEREST,MINORITY_INTEREST_QOQ,PARENT_NETPROFIT,PARENT_NETPROFIT_QOQ,BASIC_EPS,BASIC_EPS_QOQ,DILUTED_EPS,DILUTED_EPS_QOQ,UNABLE_OCI,UNABLE_OCI_QOQ,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_QOQ,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_QOQ,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_QOQ,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_QOQ,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_QOQ,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_QOQ,ABLE_OCI,ABLE_OCI_QOQ,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_QOQ,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_QOQ,HMI_AFA,HMI_AFA_QOQ,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_QOQ,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_QOQ,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_QOQ,FINANCE_OCI_AMT,FINANCE_OCI_AMT_QOQ,CONVERT_DIFF,CONVERT_DIFF_QOQ,ABLE_OCI_OTHER,ABLE_OCI_OTHER_QOQ,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_QOQ,OCI_OTHER,OCI_OTHER_QOQ,OCI_BALANCE,OCI_BALANCE_QOQ,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_QOQ,PARENT_OCI,PARENT_OCI_QOQ,MINORITY_OCI,MINORITY_OCI_QOQ,PARENT_OCI_OTHER,PARENT_OCI_OTHER_QOQ,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_QOQ,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_QOQ,PARENT_TCI,PARENT_TCI_QOQ,MINORITY_TCI,MINORITY_TCI_QOQ,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_QOQ,TCI_OTHER,TCI_OTHER_QOQ,TCI_BALANCE,TCI_BALANCE_QOQ,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_QOQ,PRECOMBINE_TCI,PRECOMBINE_TCI_QOQ,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_QOQ
600519.SH,600519,贵州茅台,10002602,通用,2018-06-30 00:00:00,二季度,2018二季度,058001001,2018-08-02 00:00:00,2019-07-18 00:00:00,CNY,,,16856207937.37,-8.36655297329,15930543508.15,-8.791985848322,925664429.22,-0.368751152209,,,,,,,,,6152769246.6,-1.042354461466,1506432223.87,-0.800785625953,24152411.67,-4.214398839127,91561.8,8.018722405245,4555695.88,67.908707558402,,,,,,,,,,,,,2114429246.2,-16.279147541549,1254497494.16,32.7383457163,1251655027.87,4.175098132291,,,-764002.37,77.92272392471,,,1858128.5,-60.151579172063,-1059149.25,-146.445511910196,,,,,,,,,,,,,,,,,,,,,,,,,10702217427.54,-12.116110458895,4483853.01,101.016936505558,,,159267239.75,2059.197419147816,,,,,,,10547434040.8,-13.350538837548,,,,,2756617348.52,-9.381325876841,7790816692.28,-14.672951261768,7790816692.28,-14.672951261768,,,,,,,,,,,,,533537587.82,-14.446325688961,7257279104.46,-14.689564856075,5.78,-14.623338257016,5.78,-14.623338257016,,,,,,,,,,,,,,,-630117.03,-30.709880675953,,,,,,,,,,,,,,,-630117.03,-30.709880675953,,,,,,,,,-630117.03,-30.709880675953,-630117.03,-30.709880675953,,,,,,,7790186575.25,-14.675347505892,7256648987.43,-14.69213771688,533537587.82,-14.446325688961,,,,,,,,,,,7373389609.53,-13.364103413131
600519.SH,600519,贵州茅台,10002602,通用,2018-03-31 00:00:00,一季度,2018一季度,058001001,2018-04-28 00:00:00,2019-04-25 00:00:00,CNY,,,18395256845.96,10.979382067222,17466166384.96,10.773959164224,929090461.0,14.988082547423,,,,,,,,,6217578453.0,-0.872718703682,1518592897.51,-8.902540066901,25215075.52,-9.456352356336,84764.75,164.936181713675,2713198.11,-63.732141693194,,,,,0.0,,,,,,,,2525570612.47,27.538723481477,945090499.2,-6.255679786201,1201491575.54,-24.813868763229,,,-3460582.58,78.961925808573,,,4662991.56,-73.398657388731,2280412.48,1405.530026326165,,,,,0.0,,,,,,,,,,,,,,,,,,,,12177678392.96,18.194725548765,2230584.69,-8.06385817947,,,7376224.07,-87.338236037186,,,,,0.0,,12172532753.58,18.788466994885,0.0,,0.0,,3041997000.28,16.89736045394,9130535753.3,19.432184303956,9130535753.3,19.432184303956,,,,,,,,,,,,,623629075.1,13.502485504958,8506906678.2,19.891350386183,6.77,19.823008849558,6.77,19.823008849558,,,,,,,,,,,,,,,-482072.99,-180.32675684766,,,,,,,,,,,,,,,-482072.99,-180.32675684766,,,,,,,,,-482072.99,-180.32675684766,-482072.99,-180.32675684766,,,,,,,9130053680.31,19.428565004447,8506424605.21,19.88746194822,623629075.1,13.502485504958,,,,,,,,,,,8510778903.45,19.24743901382
600519.SH,600519,贵州茅台,10002602,通用,2017-12-31 00:00:00,四季度,2017四季度,058001001,2018-03-28 00:00:00,2019-03-29 00:00:00,CNY,标准无保留意见,,16575382294.72,-12.731188852247,15767393814.16,-13.65270408654,807988480.56,10.244118297783,,,0.0,-100.0,,,,,6272318146.62,-3.209512998795,1666998068.47,-5.402978427058,27848530.71,-27.440320591924,-130535.47,-245.861991709915,7480998.98,,,,,,,,,,,,,,1980238270.8,-34.092229857821,1008157611.09,68.295418165724,1598022874.4,49.135176914998,,,-16449141.44,-830.38189781196,0.0,,17529158.69,,151469.08,103.0293816,,,,,,,,,,,,,,,,,,,,,,,,,10303064148.1,-17.662260708214,2426232.65,-41.936348797918,,,58255896.19,-46.081273875994,,,,,,,10247234484.56,-17.422999179977,,,,,2602280315.37,-15.845842141382,7644954169.19,-17.946450049513,7644954169.19,-17.946450049513,,,,,,,,,,,,,549440897.55,-5.924793353676,7095513271.64,-18.75043395869,5.65,-18.705035971223,5.65,-18.705035971223,,,,,,,,,,,,,,,-171968.24,-130.478237452624,,,,,,,,,,,,,,,-171968.24,-130.478237452624,,,,,,,,,-171968.24,-130.478237452624,-171968.24,-130.478237452624,,,,,,,7644782200.95,-17.953264483745,7095341303.4,-18.757652157405,549440897.55,-5.924793353676,,,,,,,,,,,7137074786.54,-18.96255701263
600519.SH,600519,贵州茅台,10002602,通用,2017-09-30 00:00:00,三季度,2017三季度,058001001,2017-10-26 00:00:00,2018-10-29 00:00:00,CNY,,,18993477826.41,64.012795752205,18260437281.05,67.813444586533,732908469.89,4.836862648257,,,132075.47,,,,,,6480304357.33,52.590191608245,1762209888.59,32.076846777049,38380173.31,7.010077844657,89492.45,39.313315771629,,,,,,,,,,,,,,,3004559654.39,107.76770291925,599040438.58,13.791605715087,1071526455.03,17.748125367542,,,-1767998.87,77.930138382615,,,,,-5000000.0,-332.426319218202,,,,,,,,,,,,,,,,,,,,,,,,,12513173469.08,70.627579907818,4178574.03,9.184273905198,,,108043903.07,1106.500500974423,1980868.54,4207.650926206413,,,,,12409308140.04,69.329693850378,,,,,3092277769.26,69.080051969152,9317030370.78,69.412711810023,9317030370.78,69.412711810023,,,,,,,,,,,,,584044316.39,57.058735274162,8732986054.39,70.308621730993,6.95,69.926650366748,6.95,69.926650366748,,,,,,,,,,,,,,,564232.89,-80.782250136676,,,,,,,,,,,,,,,564232.89,-80.782250136676,,,,,,,,,564232.89,-80.782250136676,564232.89,-80.782250136676,,,,,,,9317594603.67,69.332572071467,8733550287.28,70.222160908346,584044316.39,57.058735274162,,,,,,,,,,,8807132263.11,71.622389490536
600519.SH,600519,贵州茅台,10002602,通用,2017-06-30 00:00:00,二季度,2017二季度,058001001,2017-07-28 00:00:00,2018-08-02 00:00:00,CNY,,,11580485375.73,-16.767462210724,10881391134.09,-18.238137914037,699094241.64,15.682895318866,,,0.0,-100.0,,,,,4246868222.02,-17.106112573881,1334230738.84,13.358825252315,35865942.8,8.378750707899,64238.26,23.102457593274,,,,,,,,,,,,,,,1446114873.57,-26.715975862139,526436405.23,-38.243154356436,910015723.55,-18.910089154606,,,-8010919.6,72.839079664619,,,,,2151219.37,140.161720974737,,,,,,,,,,,,,,,,,,,,,,,,,7333617153.71,-16.570083003038,3827084.14,116.207265704905,,,8955147.8,-75.719748519961,45984.89,-33.753288213142,,,,,7328489090.05,-16.294057687567,,,,,1828883853.09,-17.25282388297,5499605236.96,-15.970279895533,5499605236.96,-15.970279895533,,,,,,,,,,,,,371863631.38,-11.820923092154,5127741605.58,-16.256056200431,4.09,-16.016427104723,4.09,-16.016427104723,,,,,,,,,,,,,,,2935998.72,474.557423761666,,,,,,,,,,,,,,,2935998.72,474.557423761666,,,,,,,,,2935998.72,474.557423761666,2935998.72,474.557423761666,,,,,,,5502541235.68,-15.931983891998,5130677604.3,-16.215099030669,371863631.38,-11.820923092154,,,,,,,,,,,5131691901.77,-16.533217989108
600519.SH,600519,贵州茅台,10002602,通用,2017-03-31 00:00:00,一季度,2017一季度,058001001,2017-04-25 00:00:00,2018-04-28 00:00:00,CNY,,,13913411369.3,10.228382059479,13308639084.87,8.816894089669,604319454.24,54.146099032752,,,452830.19,,,,,,5123258606.74,-21.256984786079,1176997676.07,-0.650602846877,33093150.24,-4.370383414202,52182.76,224.840602198447,,,,,,,0.0,,,,,,,,1973301671.93,-31.602337144934,852434090.09,-16.912037362239,1122230514.33,-19.902786736646,,,-29494286.28,7.463577199896,,,,,-5356392.4,-178.350653619943,,,,,0.0,,,,,,,,,,,,,,,,,,,,8790152762.56,43.722780603879,1770099.69,507.005904188794,,,36882434.3,-81.224813827146,69414.6,-96.367280821727,,,0.0,,8755040427.95,47.891791141828,0.0,,0.0,,2210206968.88,67.51037686103,6544833459.07,42.265029938476,6544833459.07,,,,,,,,,,,,,,421714134.94,21.29851660148,6123119324.13,43.979048254142,4.87,43.657817109145,4.87,43.657817109145,,,,,,,,,,,,,,,511001.79,136.191611687776,,,,,,,,,,,,,,,511001.79,136.191611687776,,,,,,,,,511001.79,136.191611687776,511001.79,136.191611687776,,,,,,,6545344460.86,42.319817261906,6123630325.92,44.038885191032,421714134.94,21.29851660148,,,,,,,,,,,6148184676.75,39.433094977198
600519.SH,600519,贵州茅台,10002602,通用,2016-12-31 00:00:00,四季度,2016四季度,058001001,2017-04-15 00:00:00,2018-03-28 00:00:00,CNY,标准无保留意见,,12622349261.91,43.515404534071,12230305961.41,44.589348043035,392043300.5,16.517019340971,,,0.0,,,,,,6506302295.92,91.043613996309,1184705403.15,57.962621535955,34605545.25,7.062508589519,-41799.51,-193.76838936322,,,,,,,,,,,,,,,2885042543.21,103.426264955322,1025941740.57,283.259364071575,1401085591.63,51.221464946177,,,-31873164.52,-391.769339718215,,,,,6836436.14,15199.85375986889,,,,,,,,,,,,,,,,,,,,,,,,,6116046965.99,13.481739196349,291611.61,-89.900718876029,14083.37,1135.15580463248,196442442.49,64.19099483638,1910816.57,10881.9568840663,,,,,5919896135.11,12.274482683897,,,,,1319444807.12,-0.020149635459,4600451327.99,16.379062500267,,,,,,,,,,,,,,,347666357.97,19.865031679576,4252784970.02,16.103027706589,3.39,16.494845360825,3.39,16.494845360825,,,,,,,,,,,,,,,-1411934.33,-254.654744334343,,,,,,,,,,,,,,,-1411934.33,-254.654744334343,,,,,,,,,-1411934.33,-254.654744334343,-1411934.33,-254.654744334343,,,,,,,4599039393.66,16.316480586599,4251373035.69,16.035560291331,347666357.97,19.865031679576,,,,,,,,,,,4409415625.29,17.699755985633
600519.SH,600519,贵州茅台,10002602,通用,2016-09-30 00:00:00,三季度,2016三季度,058001001,2016-10-29 00:00:00,2017-10-26 00:00:00,CNY,,,8795118059.2,3.633529548322,8458649358.99,3.349857106971,336468700.21,11.366623171232,,,0.0,-100.0,,,,,3405663324.63,16.266418941316,749990973.58,5.572207015087,32322748.37,12.48418542709,44577.4,26.309496149291,,,,,,,,,,,,,,,1418225195.18,38.358614024645,267688629.88,23.33821761902,926512378.47,-2.940193078915,,,10924096.6,218.808402544036,,,,,-45274.85,-101.770819094294,,,,,,,,,,,,,,,,,,,,,,,,,5389454734.57,-3.02480973918,2887449.18,145.694842604731,1140.21,102.751230345597,119642640.99,64281.046985772715,17399.6,182.6950884661,,,,,5272699542.76,-5.142532036569,,,,,1319710724.02,-5.290179701076,3952988818.74,-5.093137109655,,,,,,,,,,,,,,,290048192.62,15.208775034426,3662940626.12,-6.399221177974,2.91,-6.730769230769,2.91,-6.730769230769,,,,,,,,,,,,,,,912958.95,174.52768101306,,,,,,,,,,,,,,,912958.95,174.52768101306,,,,,,,,,912958.95,174.52768101306,912958.95,174.52768101306,,,,,,,3953901777.69,-5.043290528037,3663853585.07,-6.346575778199,290048192.62,15.208775034426,,,,,,,,,,,3746325205.49,-4.25121864513
600519.SH,600519,贵州茅台,10002602,通用,2016-06-30 00:00:00,二季度,2016二季度,058001001,2016-08-27 00:00:00,2017-07-28 00:00:00,CNY,,,8486749508.13,-17.209451406502,8184480942.47,-18.06304206806,302127056.23,15.27877551189,,,141509.43,371.6981,,,,,2929189146.48,-3.907592923183,710405697.47,-7.136754343126,28735371.33,5.267855370022,35292.2,-0.65148184462,,,,,,,,,,,,,,,1025035705.35,-13.178398812462,217036239.9,27.379589984741,954578839.44,5.476806064528,,,-9194717.18,-203.315524398267,,,,,2556717.97,-14.193065608004,,,,,,,,,,,,,,,,,,,,,,,,,5557560361.65,-22.839129919088,1175217.66,-72.016279242058,-41443.64,-135.324696135422,185835.19,582.72313802136,6154.9,-76.861278195489,,,,,5558549744.12,-22.870074570768,,,,,1393425433.45,-30.142098845304,4165124310.67,-20.087078718811,,,,,,,,,,,,,,,251758767.97,-22.009521667547,3913365542.7,-19.960152214783,3.12,-19.794344473008,3.12,-19.794344473008,,,,,,,,,,,,,,,-1224993.1,-134.828621278174,,,,,,,,,,,,,,,-1224993.1,-134.828621278174,,,,,,,,,-1224993.1,-134.828621278174,-1224993.1,-134.828621278174,,,,,,,4163899317.57,-20.164456115172,3912140549.6,-20.042725910609,251758767.97,-22.009521667547,,,,,,,,,,,3912660978.53,-19.925685732252
600519.SH,600519,贵州茅台,10002602,通用,2016-03-31 00:00:00,一季度,2016一季度,058001001,2016-04-21 00:00:00,2017-04-25 00:00:00,CNY,,,10250867583.69,5.54260574419,9988753730.97,5.024332393721,262083852.72,30.166536415534,,,30000.0,-90.0,,,,,3048304476.48,-20.792964932094,765002011.77,-3.322139540793,27297384.59,6.299301386823,35523.63,373.293800049699,,,,,,,,,,,,,,,1180622899.52,-7.588050554613,170385412.55,-68.996033173338,905013030.88,-25.835096231505,,,-3031403.42,79.970570462148,,,,,2979616.96,531.299315664357,,,,,,,,,,,,,,,,,,,,,,,,,7202563107.21,22.826526081585,4199647.61,14.387523950093,117322.0,-42.571687247568,27219.7,-99.903471882856,26600.0,-82.218834145106,,,0.0,,7206735535.12,23.413880327274,,,0.0,,1994656882.64,31.984766258765,5212078652.48,20.421188108688,,,,,,,,,,,,,,,322807057.16,29.249608623524,4889271595.32,19.880556562937,3.89,19.692307692308,3.89,19.692307692308,,,,,,,,,,,,,,,3517202.39,726.116136881014,,,,,,,,,,,,,,,3517202.39,726.116136881014,,,,,,,,,3517202.39,726.116136881014,3517202.39,726.116136881014,,,,,,,5215595854.87,20.518092242892,4892788797.71,19.983321219471,322807057.16,29.249608623524,,,,,,,,,,,4886287212.46,19.283594338557
600519.SH,600519,贵州茅台,10002602,通用,2015-12-31 00:00:00,四季度,2015四季度,058001001,2016-03-24 00:00:00,2017-04-15 00:00:00,CNY,标准无保留意见,,9712539795.1,28.665616311784,9510894764.39,29.048049063493,201345030.71,12.895618990682,,,300000.0,7.142857142857,,,,,3848527436.82,59.966785979665,791289761.83,36.154687320338,25679740.35,23.953391335242,-12998.33,-142.714331908025,,,,,,,,,,,,,,,1277565192.17,75.37761034944,549560040.18,60.040793022948,1220271293.96,59.418992873873,,,-15134746.67,54.325992204177,,,,,-690846.67,-172.158316262212,,,,,,,357.04,-99.932218319886,,,,,,,,,,,,,,,,,5864012715.32,14.011202818746,3671421.03,736.58383583181,204292.96,15860.3875,28198726.76,-78.475601301325,149596.49,,,,,,5839485409.59,16.491582378512,,,,,1511278111.24,20.851278123692,4328207298.35,15.042478552921,,,,,,,,,,,,,,,249754765.68,10.577818350715,4078452532.67,15.327627731191,3.25,15.658362989324,3.25,15.658362989324,,,,,,,,,,,,,,,-561749.2,-123.061467805667,,,,,,,,,,,,,,,-561749.2,-123.061467805667,,,,,,,,,-561749.2,-123.061467805667,-561749.2,-123.061467805667,,,,,,,4327645549.15,14.953121118708,4077890783.47,15.232370863788,249754765.68,10.577818350715,,,,,,,,,,,4096361481.69,12.828492790083
600519.SH,600519,贵州茅台,10002602,通用,2015-09-30 00:00:00,三季度,2015三季度,058001001,2015-10-23 00:00:00,2016-10-29 00:00:00,CNY,,,7548667681.01,1.661674431864,7370041494.94,1.87531726212,178346186.07,-6.580823848757,,,280000.0,,,,,,2405829068.36,-3.030324500869,581169680.9,-0.83800368755,20717255.15,52.329771224266,30430.84,50.325416149829,,,,,,,,,,,,,,,728465389.41,14.43022719653,343387476.28,-1.724801409877,765449129.97,-15.626141578734,,,-33136454.19,-164.612738444414,,,,,-253840.0,-141.945470029694,,,,,,,526750.0,-82.5,,,,,,,,,,,,,,,,,5143365362.65,3.963459184739,438858.71,106.12832693253,1280.0,,131008197.51,169016.87595614442,0.0,-100.0,,,,,5012796023.85,1.321471692072,,,,,1250527205.59,3.245494878106,3762268818.26,0.697733684497,,,,,,,,,,,,,,,225863350.72,6.104121105597,3536405467.54,0.371095247944,2.81,0.0,2.81,0.0,,,,,,,,,,,,,,,2435877.91,161.71489943841,,,,,,,,,,,,,,,2435877.91,161.71489943841,,,,,,,,,2435877.91,161.71489943841,2435877.91,161.71489943841,,,,,,,3764704696.17,0.869490591433,3538841345.45,0.55287452823,225863350.72,6.104121105597,,,,,,,,,,,3630609060.17,3.0468710714
600519.SH,600519,贵州茅台,10002602,通用,2015-06-30 00:00:00,二季度,2015二季度,058001001,2015-08-28 00:00:00,2016-08-27 00:00:00,CNY,,,7425283641.25,-15.240048111099,7234374029.95,-15.330729006529,190909611.3,-11.593201874533,,,0.0,-100.0,,,,,2481011776.08,-2.947787640919,586081061.81,1.083847948734,13600266.7,-3.968904164927,20243.31,-17.364159952582,,,,,,,,,,,,,,,636602239.86,-21.06975925211,349414176.93,44.029030420348,907211243.26,-1.381550579339,,,-12522622.45,-93.459997975646,,,,,605166.66,401.387754915028,,,,,,,3010000.0,806.162889071272,,,,,,,,,,,,,,,,,4947281865.17,-20.26084597927,212905.58,-57.418713674855,,,77466.07,-97.248873462716,23078.33,46.393375030131,,,,,4947417304.68,-20.22888804842,,,,,1211217212.98,-23.033587042463,3736200091.7,-19.275249871434,,,,,,,,,,,,,,,212869536.42,-19.189662830979,3523330555.28,-19.280414988093,2.81,-19.020172910663,2.81,-19.020172910663,,,,,,,,,,,,,,,-3946985.14,61.836024618438,,,,,,,,,,,,,,,-3946985.14,61.836024618438,,,,,,,,,-3946985.14,61.836024618438,-3946985.14,61.836024618438,,,,,,,3732253106.56,-19.179933055363,3519383570.14,-19.179344475789,212869536.42,-19.189662830979,,,,,,,,,,,3523259874.29,-19.314093010049
600519.SH,600519,贵州茅台,10002602,通用,2015-03-31 00:00:00,一季度,2015一季度,058001001,2015-04-21 00:00:00,2016-04-21 00:00:00,CNY,,,8760367928.22,-12.779706403956,8544273436.0,-13.306621441406,215944492.22,14.756260135747,,,150000.0,275.0,,,,,2556368078.35,-21.523927691276,579796944.52,-22.200304632592,14162357.08,-7.723212304175,24497.01,-17.133896846509,,,,,,,,,,,,,,,806537815.96,2.784843062075,242599825.82,-65.244679134802,919920409.0,-11.677057269101,,,-6472977.66,76.373110650548,,,,,-200793.38,-608.973565708043,,,,,,,332169.86,289.570091156179,,,,,,,,,,,,,,,,,6204332019.73,-8.578708419026,499998.0,-87.6639546552,,,2815794.51,-96.779585743015,15764.6,-99.98051709728,,,0.0,,6202016223.22,-7.476036769487,,,0.0,,1573695806.31,-13.029729016789,4628320416.91,-5.422530433717,,,,,,,,,,,,,,,263418696.02,11.050276160129,4364901720.89,-6.261675928036,3.47,-6.469002695418,3.47,-6.469002695418,,,,,,,,,,,,,,,-10342175.05,,,,,,,,,,,,,,,,-10342175.05,,,,,,,,,,-10342175.05,,-10342175.05,,,,,,,,4617978241.86,-5.621929039281,4354559545.84,-6.471345073047,263418696.02,11.050276160129,,,,,,,,,,,4366636015.79,-7.67071369166
600519.SH,600519,贵州茅台,10002602,通用,2014-12-31 00:00:00,四季度,2014四季度,058001001,2015-04-21 00:00:00,2016-03-24 00:00:00,CNY,标准无保留意见,,10043956018.76,32.898426486126,9855739363.33,33.247595431193,188176655.43,16.838037419011,,,40000.0,,,,,,3257512771.91,30.710905998816,745243206.65,23.025328694487,15347691.91,1.871997323503,29562.16,137.77843018182,,,,,,,,,,,,,,,784685554.73,6.183950890691,698022115.12,111.582608262473,1041541846.95,23.383610995149,,,-27396656.26,34.587492612952,,,,,39450.65,-73.699566666667,,,,,,,85265.75,,,,,,,,,,,,,,,,,,6786528512.6,33.976344178146,4053146.58,115.78535273568,1424719.91,,87435785.75,-21.461425251403,80915047.55,936538.1701100143,,,,,6703145873.43,35.252664351044,,,,,1809464071.48,45.35413267172,4893681801.95,31.864235427348,,,,,,,,,,,,,,,237206700.54,-4.227137440666,4656475101.41,34.445162796363,3.71,70.183486238532,3.71,70.183486238532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893062757.96,31.847554783665,4655856057.42,34.427289304462,237206700.54,-4.227137440666,,,,,,,,,,,4729415974.48,33.544518297429
600519.SH,600519,贵州茅台,10002602,通用,2014-09-30 00:00:00,三季度,2014三季度,058001001,2014-10-30 00:00:00,2015-10-23 00:00:00,CNY,,,7557618464.21,7.445639947083,7396560764.52,7.63639671583,161057699.69,-0.641142040011,,,0.0,,,,,,2492150710.01,18.344046386565,605764044.33,26.04116444426,15065663.1,8.461875090296,12432.65,-9.923085059983,,,,,,,,,,,,,,,738986963.8,31.825252814417,329905241.67,3.854765410914,844149266.3,10.80092414185,,,-41882901.84,-40.707115981196,,,,,150000.0,-85.058329591773,,,,,,,0.0,,,,,,,,,,,,,,,,,,5065467754.2,2.725791317007,1878323.31,3145.635578898913,0.0,-100.0,111328459.97,448.782361459691,8638.88,101.107976112632,,,,,4956017617.54,0.920186339199,,,,,1244865927.25,3.805930468397,3711151690.29,-0.012201361786,,,,,,,,,,,,,,,247676318.95,36.734266301936,3463475371.34,-1.897544871429,2.18,-29.449838187702,2.18,-29.449838187702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711151690.29,-0.012201361786,3463475371.34,-1.897544871429,247676318.95,36.734266301936,,,,,,,,,,,3541452719.12,-0.096123522023
